horizon_hours,signal,alpha,base_mae,corrected_mae,delta_mae,baseline_probe_mae,incremental_delta_vs_baseline_probe
36,baseline_current_pm+prediction,100.0,19.041217803955078,19.10382080078125,0.06260299682617188,,
36,spatial_innovation,100.0,19.041217803955078,19.081270046867346,0.04005224291226739,19.10382080078125,-0.022550753913904487
36,neighbor_trend,100.0,19.041217803955078,19.079804485268596,0.038586681313518056,19.10382080078125,-0.02401631551265382
36,regional_factor,0.01,19.041217803955078,19.069700241088867,0.028482437133789062,19.10382080078125,-0.03412055969238281
36,wind_aligned_innovation,0.01,19.041217803955078,19.069446563720703,0.028228759765625,19.10382080078125,-0.034374237060546875
36,wind_lagged_innovation_3h,100.0,19.041217803955078,19.087297439575195,0.04607963562011719,19.10382080078125,-0.016523361206054688
36,wind_lagged_innovation_6h,100.0,19.041217803955078,19.098464965820312,0.057247161865234375,19.10382080078125,-0.0053558349609375
36,dewpoint,0.01,19.041217803955078,19.103984832763672,0.06276702880859375,19.10382080078125,0.000164031982421875
36,precipitation,100.0,19.041217803955078,19.093463897705078,0.05224609375,19.10382080078125,-0.010356903076171875
36,boundary_layer_height,100.0,19.041217803955078,19.066221237182617,0.025003433227539062,19.10382080078125,-0.03759956359863281
36,ventilation,100.0,19.041217803955078,19.07857894897461,0.03736114501953125,19.10382080078125,-0.025241851806640625
36,dewpoint_deficit,100.0,19.041217803955078,19.096084594726562,0.054866790771484375,19.10382080078125,-0.0077362060546875
48,baseline_current_pm+prediction,100.0,19.433515548706055,19.636293411254883,0.20277786254882812,,
48,spatial_innovation,100.0,19.433515548706055,19.628263142392974,0.19474759368691963,19.636293411254883,-0.008030268861908496
48,neighbor_trend,100.0,19.433515548706055,19.62377348190883,0.19025793320277629,19.636293411254883,-0.012519929346051839
48,regional_factor,100.0,19.433515548706055,19.62261390686035,0.18909835815429688,19.636293411254883,-0.01367950439453125
48,wind_aligned_innovation,100.0,19.433515548706055,19.62920570373535,0.19569015502929688,19.636293411254883,-0.00708770751953125
48,wind_lagged_innovation_3h,100.0,19.433515548706055,19.636293411254883,0.20277786254882812,19.636293411254883,0.0
48,wind_lagged_innovation_6h,100.0,19.433515548706055,19.63570213317871,0.20218658447265625,19.636293411254883,-0.000591278076171875
48,dewpoint,0.1,19.433515548706055,19.64316177368164,0.20964622497558594,19.636293411254883,0.0068683624267578125
48,precipitation,100.0,19.433515548706055,19.630250930786133,0.19673538208007812,19.636293411254883,-0.00604248046875
48,boundary_layer_height,100.0,19.433515548706055,19.596818923950195,0.16330337524414062,19.636293411254883,-0.0394744873046875
48,ventilation,100.0,19.433515548706055,19.609079360961914,0.17556381225585938,19.636293411254883,-0.02721405029296875
48,dewpoint_deficit,100.0,19.433515548706055,19.627180099487305,0.19366455078125,19.636293411254883,-0.009113311767578125
72,baseline_current_pm+prediction,100.0,20.423480987548828,20.77391815185547,0.3504371643066406,,
72,spatial_innovation,100.0,20.423480987548828,20.769080667327263,0.3455996797784344,20.77391815185547,-0.004837484528206204
72,neighbor_trend,100.0,20.423480987548828,20.767141992964216,0.34366100541538813,20.77391815185547,-0.006776158891252493
72,regional_factor,100.0,20.423480987548828,20.771455764770508,0.3479747772216797,20.77391815185547,-0.0024623870849609375
72,wind_aligned_innovation,100.0,20.423480987548828,20.769580841064453,0.346099853515625,20.77391815185547,-0.004337310791015625
72,wind_lagged_innovation_3h,100.0,20.423480987548828,20.773710250854492,0.35022926330566406,20.77391815185547,-0.0002079010009765625
72,wind_lagged_innovation_6h,100.0,20.423480987548828,20.773672103881836,0.3501911163330078,20.77391815185547,-0.0002460479736328125
72,dewpoint,0.01,20.423480987548828,20.79012107849121,0.3666400909423828,20.77391815185547,0.016202926635742188
72,precipitation,100.0,20.423480987548828,20.76231575012207,0.3388347625732422,20.77391815185547,-0.011602401733398438
72,boundary_layer_height,100.0,20.423480987548828,20.731231689453125,0.3077507019042969,20.77391815185547,-0.04268646240234375
72,ventilation,100.0,20.423480987548828,20.73982810974121,0.3163471221923828,20.77391815185547,-0.03409004211425781
72,dewpoint_deficit,100.0,20.423480987548828,20.781940460205078,0.35845947265625,20.77391815185547,0.008022308349609375
