horizon_hours,node,station,region,mean_error,mae
3,165,Neijiang,4,-0.9446468949317932,8.768411636352539
3,166,Leshan,4,-0.546051561832428,9.843198776245117
3,167,Meishan,4,-0.9682894945144653,7.91800594329834
3,168,Guangan,4,-0.40566882491111755,5.973310947418213
3,169,Dazhou,4,-1.002340316772461,8.80034065246582
3,170,Yaan,4,0.9486574530601501,11.587211608886719
3,171,Ziyang,4,0.4592905044555664,5.168578624725342
3,172,Hanzhong,1,-0.4789140522480011,9.57997989654541
3,173,Ankang,1,-0.6717024445533752,6.5612077713012695
3,174,Shangluo,1,-0.44816312193870544,5.472242832183838
3,175,Baiyin,3,0.2634093761444092,8.96710205078125
3,176,Tianshui,3,0.5081203579902649,9.033424377441406
3,177,Pingliang,3,-1.4947524070739746,9.564620971679688
3,178,Qingyang,1,-0.037097327411174774,7.7479658126831055
3,179,Dingxi,3,0.8783315420150757,11.126890182495117
3,180,Linxiazhou,3,1.511278510093689,13.33500862121582
3,181,Wuzhong,3,1.2427802085876465,12.288813591003418
3,182,Zhongwei,3,0.729107141494751,11.375319480895996
3,183,Guyuan,3,1.4759478569030762,9.399100303649902
6,0,Beijing,6,-5.0161004066467285,16.956783294677734
6,1,Tianjin,5,1.108477234840393,17.648969650268555
6,2,Shijiazhuang,6,-1.4801288843154907,19.989370346069336
6,3,Tangshan,5,-0.5259748697280884,19.472171783447266
6,4,Qinhuangdao,5,1.510830044746399,14.489505767822266
6,5,Handan,2,4.9094743728637695,22.537492752075195
6,6,Baoding,6,-3.297616481781006,24.76504135131836
6,7,Zhangjiakou,6,-0.9592914581298828,12.086149215698242
6,8,Chengde,5,-1.282418966293335,9.604668617248535
6,9,Langfang,5,-2.397779941558838,17.381921768188477
6,10,Cangzhou,5,2.709054470062256,17.705785751342773
6,11,Hengshui,2,0.5650069117546082,21.52351188659668
6,12,Xingtai,2,-1.129652976989746,21.51045799255371
6,13,Taiyuan,6,-1.3080190420150757,20.898601531982422
6,14,Huhehaote,6,-0.880496621131897,15.58405590057373
6,15,Dalian,5,1.9686440229415894,11.17480182647705
6,16,Shanghai,0,0.4206550121307373,10.684964179992676
6,17,Nanjing,0,-0.8238466382026672,11.179518699645996
6,18,Suzhou,0,1.2166668176651,10.331416130065918
6,19,Nantong,0,-1.1521965265274048,11.54969310760498
6,20,Lianyungang,5,1.9436253309249878,14.304645538330078
6,21,Xuzhou,2,4.643507957458496,15.785475730895996
6,22,Yangzhou,0,0.7732365131378174,14.299713134765625
6,23,Wuxi,0,-0.033365827053785324,11.133307456970215
6,24,Changzhou,0,1.1032928228378296,12.6953125
6,25,Zhenjiang,0,2.5263352394104004,14.558388710021973
6,26,Taizhou,0,0.3729246258735657,9.85861587524414
6,27,Huaian,0,1.7051472663879395,14.474579811096191
6,28,Yancheng,0,2.2318265438079834,12.632376670837402
6,29,Suqian,0,2.907170534133911,14.941352844238281
6,30,Hangzhou,0,0.2900303900241852,10.24889850616455
6,31,Ningbo,0,0.9726881980895996,11.354249000549316
6,32,Shaoxing,0,0.889724850654602,13.57225513458252
6,33,Huzhou,0,-0.09971955418586731,12.42855167388916
6,34,Jiaxing,0,0.540334939956665,10.911191940307617
6,35,Jinhua,0,-0.5034337043762207,11.468990325927734
6,36,Quzhou,0,1.880785346031189,10.560296058654785
6,37,Lishui,0,1.252339482307434,10.366113662719727
6,38,Hefei,0,0.7845439910888672,12.3756685256958
6,39,Nanchang,7,2.914402961730957,9.589974403381348
6,40,Jinan,5,-3.580095052719116,16.70754623413086
6,41,Qingdao,5,0.7805781960487366,11.653697967529297
6,42,Zhengzhou,2,-1.2204962968826294,17.105321884155273
6,43,Wuhan,7,0.08455481380224228,11.207256317138672
6,44,Zhangsha,7,2.580512046813965,12.61252212524414
6,45,Zhongqing,4,-1.186090111732483,7.280600547790527
6,46,Chengdou,4,-1.3975725173950195,11.179680824279785
6,47,Xian,1,0.7629858255386353,15.025124549865723
6,48,Lanzhou,3,1.1755033731460571,10.477852821350098
6,49,Yinchuan,3,0.06737504154443741,12.119973182678223
6,50,Baotou,6,1.1308538913726807,16.441062927246094
6,51,Eerduosi,6,0.4564726650714874,8.772216796875
6,52,Huludao,5,2.5662975311279297,16.956676483154297
6,53,Laiwu,5,-2.666983127593994,17.979217529296875
6,54,Linyi,5,-1.3908710479736328,14.84250545501709
6,55,Liaocheng,2,-1.276582956314087,20.048730850219727
6,56,Binzhou,5,-0.5170050263404846,20.045743942260742
6,57,Zibo,5,-3.26828932762146,15.80772590637207
6,58,Zaozhuang,2,-2.423436403274536,15.418291091918945
6,59,Yantai,5,0.3499516248703003,10.804617881774902
6,60,Weifang,5,0.201081782579422,18.27987289428711
6,61,Jining,2,-0.7703478336334229,12.908530235290527
6,62,Taian,2,-2.1842904090881348,15.195968627929688
6,63,Rizhao,5,-0.9759300351142883,14.885727882385254
6,64,Dongying,5,-0.4813863933086395,20.87938117980957
6,65,Heze,2,0.21969722211360931,18.720054626464844
6,66,Datong,6,-0.7178388237953186,13.069461822509766
6,67,Zhangzhi,2,-0.15353885293006897,19.720399856567383
6,68,Linfen,1,3.8017737865448,22.693132400512695
6,69,Yangquan,6,-1.3814510107040405,17.54196548461914
6,70,Jinzhou,5,0.5411199927330017,16.22370719909668
6,71,Wuhu,0,1.010169267654419,11.957630157470703
6,72,Maanshan,0,0.8859073519706726,11.21361255645752
6,73,Jiujiang,7,1.5775898694992065,8.174298286437988
6,74,Luoyang,2,1.3771966695785522,15.715068817138672
6,75,Anyang,2,0.7315922975540161,19.516128540039062
6,76,Kaifeng,2,3.2523131370544434,20.294252395629883
6,77,Jiaozuo,2,-1.6992675065994263,16.00586700439453
6,78,Pingdingshan,2,1.0439329147338867,15.166427612304688
6,79,Sanmenxia,1,-1.1765064001083374,17.11663818359375
6,80,Yichang,7,-2.2457048892974854,12.655360221862793
6,81,Jingzhou,7,2.902454376220703,11.310528755187988
6,82,Yueyang,7,3.219954490661621,10.285892486572266
6,83,Changde,7,2.4235050678253174,10.180463790893555
6,84,Zhangjiajie,7,-0.5975846648216248,9.004593849182129
6,85,Mianyang,4,0.3554039001464844,10.050505638122559
6,86,Yibin,4,-1.4285047054290771,11.913041114807129
6,87,Luzhou,4,-3.083646774291992,11.818643569946289
6,88,Zigong,4,-1.4876830577850342,15.59390640258789
6,89,Deyang,4,-0.36645829677581787,12.965291976928711
6,90,Nanchong,4,-1.1688896417617798,8.500853538513184
6,91,Xianyang,1,1.536825180053711,22.761619567871094
6,92,Tongchuan,1,-1.9676146507263184,14.444746017456055
6,93,Yanan,1,-0.6484519839286804,16.9884033203125
6,94,Baoji,1,-1.2071669101715088,14.425505638122559
6,95,Weinan,1,-1.0838998556137085,16.54460906982422
6,96,Shizuishan,3,1.1199803352355957,16.764144897460938
6,97,Zhangqiu,5,0.04499821737408638,19.271738052368164
6,98,Jimo,5,0.6554129719734192,14.46965217590332
6,99,Jiaonan,5,2.3801827430725098,16.775455474853516
6,100,Jiaozhou,5,0.33604395389556885,13.695660591125488
6,101,Laixi,5,-0.052423447370529175,15.420693397521973
6,102,Pingdu,5,0.2893482446670532,19.344484329223633
6,103,Penglai,5,1.0115057229995728,13.035236358642578
6,104,Zhaoyuan,5,0.7521286606788635,16.194910049438477
6,105,Laizhou,5,-0.6256734728813171,13.248316764831543
6,106,Rushan,5,1.8480206727981567,12.388138771057129
6,107,Wujiang,0,0.4045449495315552,11.703834533691406
6,108,Taicang,0,2.9152486324310303,11.008282661437988
6,109,Jurong,0,2.8145289421081543,14.0297212600708
6,110,Jiangyin,0,-0.990604817867279,13.91946029663086
6,111,Yixing,0,1.4789996147155762,10.86795425415039
6,112,Jintan,0,0.9123510718345642,11.18355941772461
6,113,Liyang,0,0.49334120750427246,13.274529457092285
6,114,Linan,0,0.07826811820268631,12.531192779541016
6,115,Fuyang,0,3.712597370147705,13.44294261932373
6,116,Yiwu,0,-0.2867599129676819,9.966046333312988
6,117,Xinyang,7,3.2300703525543213,12.713528633117676
6,118,Zhoukou,2,1.2923516035079956,15.878716468811035
6,119,Jincheng,2,2.161552667617798,21.757789611816406
6,120,Shuozhou,6,-3.237663745880127,20.670961380004883
6,121,Jinzhong,6,-0.47380509972572327,18.339563369750977
6,122,Yuncheng,1,1.978941559791565,18.003597259521484
6,123,Xinzhou,6,1.871928334236145,19.706117630004883
6,124,Lu:liang,6,1.2542186975479126,19.151073455810547
6,125,Wuhai,3,2.6641685962677,15.679636001586914
6,126,Bayannaoer,3,0.2510681450366974,14.807499885559082
6,127,Wulanchabu,6,-2.1343929767608643,10.53529167175293
6,128,Alashanmeng,3,0.5997878909111023,10.75398063659668
6,129,Chaoyang,5,2.356886863708496,19.11600685119629
6,130,Bangbu,0,2.947037935256958,14.330975532531738
6,131,Huainan,0,5.526000022888184,14.774641036987305
6,132,Huaibei,2,5.583340167999268,16.25053596496582
6,133,Tongling,0,2.3271982669830322,12.226171493530273
6,134,Anqing,0,3.8319897651672363,12.771111488342285
6,135,Huangshan,0,0.2764781713485718,8.619218826293945
6,136,Chuzhou,0,3.2503087520599365,13.963092803955078
6,137,Liuan,0,1.288533329963684,11.403204917907715
6,138,Chizhou,0,7.015829563140869,13.41309928894043
6,139,Xuancheng,0,1.6352620124816895,12.520378112792969
6,140,Jingdezhen,0,1.9432085752487183,9.584656715393066
6,141,Yingtan,0,1.7134252786636353,7.82173490524292
6,142,Shangrao,0,2.050281047821045,9.227473258972168
6,143,Hebi,2,1.4183686971664429,14.546146392822266
6,144,Xinxiang,2,-2.433009624481201,15.18079662322998
6,145,Puyang,2,1.6158647537231445,18.586334228515625
6,146,Xuchang,2,2.116708517074585,18.106157302856445
6,147,Luohe,2,1.4160300493240356,16.830957412719727
6,148,Nanyang,7,1.1953141689300537,13.596500396728516
6,149,Shangqiu,2,1.5661062002182007,15.20450496673584
6,150,Zhumadian,2,2.042724132537842,14.248529434204102
6,151,Huangshi,7,0.325163334608078,10.940218925476074
6,152,Shiyan,1,-1.2230143547058105,8.181814193725586
6,153,Xiangfan,7,1.6736758947372437,16.512178421020508
6,154,Ezhou,7,0.9216094017028809,12.192349433898926
6,155,Jingmen,7,0.9065300822257996,12.767217636108398
6,156,Xiaogan,7,1.798659324645996,11.02419376373291
6,157,Huanggang,7,1.8295338153839111,13.568174362182617
6,158,Xianning,7,1.21240234375,10.044596672058105
6,159,Suizhou,7,0.5022858381271362,11.643024444580078
6,160,Enshizhou,7,-0.9084117412567139,8.584935188293457
6,161,Yiyang,7,2.1059494018554688,9.864363670349121
6,162,Xiangxizhou,7,0.8546202182769775,9.216248512268066
6,163,Guangyuan,4,1.6730486154556274,7.314366817474365
6,164,Suining,4,-0.5498464107513428,7.984877586364746
6,165,Neijiang,4,-1.627995252609253,11.681785583496094
6,166,Leshan,4,0.18825137615203857,12.471616744995117
6,167,Meishan,4,-1.8305139541625977,10.634100914001465
6,168,Guangan,4,-1.258707046508789,7.9523024559021
6,169,Dazhou,4,-2.0967254638671875,11.24217700958252
6,170,Yaan,4,2.779446601867676,13.511529922485352
6,171,Ziyang,4,0.4761751890182495,6.998847961425781
6,172,Hanzhong,1,-1.1396299600601196,12.806981086730957
6,173,Ankang,1,-0.5867843627929688,8.602993965148926
6,174,Shangluo,1,-0.5192857980728149,7.796960830688477
6,175,Baiyin,3,-0.228797048330307,11.646525382995605
6,176,Tianshui,3,-0.9729523658752441,11.897502899169922
6,177,Pingliang,3,-3.704538345336914,12.45603084564209
6,178,Qingyang,1,-0.2374574840068817,10.215418815612793
6,179,Dingxi,3,0.05274013802409172,13.8788423538208
6,180,Linxiazhou,3,0.8815455436706543,16.62946128845215
6,181,Wuzhong,3,1.2881569862365723,15.452095031738281
6,182,Zhongwei,3,-0.04368359223008156,14.430940628051758
6,183,Guyuan,3,0.5948563814163208,12.179649353027344
12,0,Beijing,6,-6.736414909362793,22.600133895874023
12,1,Tianjin,5,3.044929265975952,21.700334548950195
12,2,Shijiazhuang,6,-1.7377568483352661,25.91657066345215
12,3,Tangshan,5,0.0009085427736863494,23.188793182373047
12,4,Qinhuangdao,5,2.9188380241394043,17.90582847595215
12,5,Handan,2,6.103590965270996,27.206008911132812
12,6,Baoding,6,-3.4750444889068604,31.32765769958496
12,7,Zhangjiakou,6,-0.5389348864555359,13.832828521728516
12,8,Chengde,5,-1.6233123540878296,11.796651840209961
12,9,Langfang,5,-1.932227611541748,21.80314826965332
12,10,Cangzhou,5,5.1014404296875,21.561410903930664
12,11,Hengshui,2,0.5824827551841736,26.087217330932617
12,12,Xingtai,2,-1.1645277738571167,26.045997619628906
12,13,Taiyuan,6,-0.4989614486694336,24.59104347229004
12,14,Huhehaote,6,0.4725382626056671,17.04634666442871
12,15,Dalian,5,3.2187275886535645,13.826739311218262
12,16,Shanghai,0,1.4133120775222778,13.306611061096191
12,17,Nanjing,0,-0.6920918226242065,13.065462112426758
12,18,Suzhou,0,2.377397060394287,12.353203773498535
12,19,Nantong,0,-0.5425586700439453,13.442845344543457
12,20,Lianyungang,5,3.6515440940856934,16.420001983642578
12,21,Xuzhou,2,7.832718849182129,19.24946403503418
12,22,Yangzhou,0,3.6228668689727783,16.441091537475586
12,23,Wuxi,0,0.18845601379871368,13.399909019470215
12,24,Changzhou,0,2.2735977172851562,14.765801429748535
12,25,Zhenjiang,0,4.939321994781494,17.236051559448242
12,26,Taizhou,0,1.7915774583816528,11.208645820617676
12,27,Huaian,0,3.573784351348877,16.856184005737305
12,28,Yancheng,0,5.27535343170166,15.32929801940918
12,29,Suqian,0,5.2619309425354,17.77723503112793
12,30,Hangzhou,0,1.0006709098815918,12.60800552368164
12,31,Ningbo,0,2.3990838527679443,13.469731330871582
12,32,Shaoxing,0,2.183840751647949,15.589104652404785
12,33,Huzhou,0,0.5809632539749146,14.512822151184082
12,34,Jiaxing,0,1.3713048696517944,13.0868558883667
12,35,Jinhua,0,-0.033173318952322006,13.21876335144043
12,36,Quzhou,0,3.6645309925079346,12.652918815612793
12,37,Lishui,0,2.4222254753112793,11.968733787536621
12,38,Hefei,0,2.1548919677734375,15.175142288208008
12,39,Nanchang,7,5.140341758728027,12.297124862670898
12,40,Jinan,5,-5.474327564239502,21.10408592224121
12,41,Qingdao,5,1.1208308935165405,14.610648155212402
12,42,Zhengzhou,2,-2.297791004180908,21.94181251525879
12,43,Wuhan,7,1.1244856119155884,13.920846939086914
12,44,Zhangsha,7,4.688333034515381,15.994638442993164
12,45,Zhongqing,4,-1.6188127994537354,9.859371185302734
12,46,Chengdou,4,-0.9371500611305237,14.488261222839355
12,47,Xian,1,1.1955409049987793,19.818117141723633
12,48,Lanzhou,3,0.0658876970410347,12.914222717285156
12,49,Yinchuan,3,0.19160009920597076,14.181108474731445
12,50,Baotou,6,0.8474395275115967,18.383445739746094
12,51,Eerduosi,6,0.31968528032302856,10.206357955932617
12,52,Huludao,5,4.591276168823242,19.058841705322266
12,53,Laiwu,5,-3.2573916912078857,21.492685317993164
12,54,Linyi,5,-0.7245961427688599,17.969825744628906
12,55,Liaocheng,2,-4.075937271118164,24.757505416870117
12,56,Binzhou,5,0.13241320848464966,23.642627716064453
12,57,Zibo,5,-4.727354049682617,19.890138626098633
12,58,Zaozhuang,2,-3.5756874084472656,18.473081588745117
12,59,Yantai,5,1.1301939487457275,13.191634178161621
12,60,Weifang,5,1.3237377405166626,20.962615966796875
12,61,Jining,2,-1.6005568504333496,16.24217414855957
12,62,Taian,2,-2.4252126216888428,17.726299285888672
12,63,Rizhao,5,0.1844037026166916,17.68749237060547
12,64,Dongying,5,0.12639707326889038,23.772438049316406
12,65,Heze,2,-1.0347377061843872,22.453420639038086
12,66,Datong,6,-0.501140296459198,14.655411720275879
12,67,Zhangzhi,2,-2.0628981590270996,21.88631248474121
12,68,Linfen,1,6.025773048400879,25.019197463989258
12,69,Yangquan,6,-0.23522479832172394,20.55459976196289
12,70,Jinzhou,5,1.0672776699066162,18.66733741760254
12,71,Wuhu,0,2.351999044418335,14.247556686401367
12,72,Maanshan,0,2.1575262546539307,13.375568389892578
12,73,Jiujiang,7,3.528012275695801,10.80749225616455
12,74,Luoyang,2,1.6364063024520874,20.12163543701172
12,75,Anyang,2,0.5225226879119873,24.763872146606445
12,76,Kaifeng,2,4.578838348388672,24.146703720092773
12,77,Jiaozuo,2,-2.1638550758361816,19.514020919799805
12,78,Pingdingshan,2,0.3230403661727905,18.757286071777344
12,79,Sanmenxia,1,-2.537578582763672,21.26046371459961
12,80,Yichang,7,-1.9726214408874512,15.100790977478027
12,81,Jingzhou,7,4.034749984741211,13.764646530151367
12,82,Yueyang,7,5.155825614929199,12.810731887817383
12,83,Changde,7,3.582868814468384,12.473801612854004
12,84,Zhangjiajie,7,0.023348208516836166,11.025736808776855
12,85,Mianyang,4,2.122803211212158,12.63191032409668
12,86,Yibin,4,-0.5459097027778625,14.696745872497559
12,87,Luzhou,4,-3.028721570968628,13.583967208862305
12,88,Zigong,4,-0.8929298520088196,18.02161407470703
12,89,Deyang,4,1.43770432472229,14.935663223266602
12,90,Nanchong,4,-1.5551873445510864,10.1673002243042
12,91,Xianyang,1,2.570582151412964,28.407499313354492
12,92,Tongchuan,1,-2.362744092941284,17.444766998291016
12,93,Yanan,1,-0.5541806817054749,16.829570770263672
12,94,Baoji,1,-0.9084234237670898,17.324264526367188
12,95,Weinan,1,-1.0071433782577515,20.70728302001953
12,96,Shizuishan,3,0.6068959832191467,19.109878540039062
12,97,Zhangqiu,5,0.10673688352108002,22.64438247680664
12,98,Jimo,5,1.9944729804992676,16.07114601135254
12,99,Jiaonan,5,3.6616549491882324,19.86855697631836
12,100,Jiaozhou,5,1.5294636487960815,16.25263786315918
12,101,Laixi,5,1.6561529636383057,18.117950439453125
12,102,Pingdu,5,1.244221568107605,21.85617446899414
12,103,Penglai,5,2.2768235206604004,14.92039966583252
12,104,Zhaoyuan,5,1.344247579574585,18.306421279907227
12,105,Laizhou,5,-0.22245286405086517,15.417611122131348
12,106,Rushan,5,3.0217275619506836,13.902904510498047
12,107,Wujiang,0,1.0086091756820679,13.840441703796387
12,108,Taicang,0,4.965606212615967,13.510822296142578
12,109,Jurong,0,5.695837497711182,16.459701538085938
