horizon_hours,signal,alpha,base_mae,corrected_mae,delta_mae,baseline_probe_mae,incremental_delta_vs_baseline_probe
36,dewpoint,0.01,16.48334503173828,16.572511672973633,0.08916664123535156,16.550691604614258,0.021820068359375
36,precipitation,100.0,16.48334503173828,16.5416259765625,0.05828094482421875,16.550691604614258,-0.009065628051757812
36,boundary_layer_height,100.0,16.48334503173828,16.551715850830078,0.06837081909179688,16.550691604614258,0.0010242462158203125
36,ventilation,100.0,16.48334503173828,16.544147491455078,0.060802459716796875,16.550691604614258,-0.0065441131591796875
36,dewpoint_deficit,100.0,16.48334503173828,16.553251266479492,0.06990623474121094,16.550691604614258,0.002559661865234375
48,baseline_current_pm+prediction,100.0,16.7850284576416,16.776601791381836,-0.008426666259765625,,
48,spatial_innovation,100.0,16.7850284576416,16.77400641181999,-0.011022045821611925,16.776601791381836,-0.0025953795618463005
48,neighbor_trend,100.0,16.7850284576416,16.746343108943886,-0.03868534869771523,16.776601791381836,-0.030258682437949602
48,regional_factor,0.01,16.7850284576416,16.77792739868164,-0.0071010589599609375,16.776601791381836,0.0013256072998046875
48,wind_aligned_innovation,100.0,16.7850284576416,16.77682876586914,-0.008199691772460938,16.776601791381836,0.0002269744873046875
48,wind_lagged_innovation_3h,100.0,16.7850284576416,16.777957916259766,-0.0070705413818359375,16.776601791381836,0.0013561248779296875
48,wind_lagged_innovation_6h,100.0,16.7850284576416,16.778295516967773,-0.006732940673828125,16.776601791381836,0.0016937255859375
48,dewpoint,0.01,16.7850284576416,16.808551788330078,0.023523330688476562,16.776601791381836,0.03194999694824219
48,precipitation,100.0,16.7850284576416,16.767526626586914,-0.0175018310546875,16.776601791381836,-0.009075164794921875
48,boundary_layer_height,100.0,16.7850284576416,16.764860153198242,-0.020168304443359375,16.776601791381836,-0.01174163818359375
48,ventilation,100.0,16.7850284576416,16.76490592956543,-0.020122528076171875,16.776601791381836,-0.01169586181640625
48,dewpoint_deficit,100.0,16.7850284576416,16.773412704467773,-0.011615753173828125,16.776601791381836,-0.0031890869140625
72,baseline_current_pm+prediction,100.0,17.172401428222656,17.0760555267334,-0.09634590148925781,,
72,spatial_innovation,100.0,17.172401428222656,17.07028149020771,-0.10211993801494756,17.0760555267334,-0.005774036525689752
72,neighbor_trend,100.0,17.172401428222656,17.053558866480145,-0.11884256174251107,17.0760555267334,-0.022496660253253253
72,regional_factor,100.0,17.172401428222656,17.074167251586914,-0.09823417663574219,17.0760555267334,-0.001888275146484375
72,wind_aligned_innovation,100.0,17.172401428222656,17.074522018432617,-0.09787940979003906,17.0760555267334,-0.00153350830078125
72,wind_lagged_innovation_3h,100.0,17.172401428222656,17.075227737426758,-0.09717369079589844,17.0760555267334,-0.000827789306640625
72,wind_lagged_innovation_6h,100.0,17.172401428222656,17.075319290161133,-0.09708213806152344,17.0760555267334,-0.000736236572265625
72,dewpoint,0.01,17.172401428222656,17.11185646057129,-0.06054496765136719,17.0760555267334,0.035800933837890625
72,precipitation,100.0,17.172401428222656,17.058917999267578,-0.11348342895507812,17.0760555267334,-0.017137527465820312
72,boundary_layer_height,100.0,17.172401428222656,17.0504093170166,-0.12199211120605469,17.0760555267334,-0.025646209716796875
72,ventilation,100.0,17.172401428222656,17.062284469604492,-0.11011695861816406,17.0760555267334,-0.01377105712890625
72,dewpoint_deficit,100.0,17.172401428222656,17.07312774658203,-0.099273681640625,17.0760555267334,-0.0029277801513671875
